kode_wilayah,nama_wilayah,level,kode_parent
1101022010,SUA-SUA,desa,1101022
1101022011,BATU-BATU,desa,1101022
1101022012,SITUBUK,desa,1101022
1101030,SIMEULUE TENGAH,kecamatan,1101
1101030001,DIHIT,desa,1101030
1101030002,LAUKE,desa,1101030
1101030003,LAMBAYA,desa,1101030
1101030004,LAKUBANG,desa,1101030
1101030005,KAMPUNG AIE,desa,1101030
1101030006,LAUREE,desa,1101030
1101030007,LATITIK,desa,1101030
1101030008,LAMAYANG,desa,1101030
1101030009,WEL WEL,desa,1101030
1101030020,SITUFA JAYA,desa,1101030
1101030021,PUTRA JAYA,desa,1101030
1101030022,LUAN SOREP,desa,1101030
1101030023,SUAK BARU,desa,1101030
1101030024,SEBBE,desa,1101030
1101030025,KUTA BARU,desa,1101030
1101030026,WELLANGKUM,desa,1101030
1101031,TELUK DALAM,kecamatan,1101
1101031001,KUALA BAKTI,desa,1101031
1101031002,LUGU SEBAHAK,desa,1101031
1101031003,GUNUNG PUTIH,desa,1101031
1101031004,BABUSSALAM,desa,1101031
1101031005,MUARA AMAN,desa,1101031
1101031006,LUAN BALU,desa,1101031
1101031007,SAMBAY,desa,1101031
1101031008,KUALA BARU,desa,1101031
1101031009,TANJUNG RAYA,desa,1101031
1101031010,BULU HADIK,desa,1101031
1101032,SIMEULUE CUT,kecamatan,1101
1101032001,BUBUHAN,desa,1101032
1101032002,AMARABU,desa,1101032
1101032003,KUTA INANG,desa,1101032
1101032004,KUTA PADANG,desa,1101032
1101032005,LATAK AYAH,desa,1101032
1101032006,SIBULUH,desa,1101032
1101032007,BORENGAN,desa,1101032
1101032008,UJUNG PADANG,desa,1101032
1101040,SALANG,kecamatan,1101
1101040001,UJUNG SALANG,desa,1101040
1101040002,PADANG UNOI,desa,1101040
1101040003,MEUNAFA,desa,1101040
1101040004,NASREUHE,desa,1101040
1101040005,ALONG,desa,1101040
1101040006,PANTON LAWE,desa,1101040
1101040007,MUTIARA,desa,1101040
1101040008,KARYA BAKTI,desa,1101040
1101040009,TAMON JAYA,desa,1101040
1101040010,JAYA BARU,desa,1101040
1101040011,TAMENG,desa,1101040
1101040012,LALLA BAHAGIA,desa,1101040
1101040013,SUAK MANANG,desa,1101040
1101040014,BUNGA,desa,1101040
1101040015,GANANG PUSAKO,desa,1101040
1101040016,KENANGAN JAYA,desa,1101040
1101050,SIMEULUE BARAT,kecamatan,1101
1101050007,SANGGIRAN,desa,1101050
1101050008,AMABAAN,desa,1101050
1101050009,MITEUM,desa,1101050
1101050010,MALASIN,desa,1101050
1101050011,LAMAMEK,desa,1101050
1101050012,SIGULAI,desa,1101050
1101050013,SEMBILAN,desa,1101050
1101050014,LAYABAUNG,desa,1101050
1101050015,LHOK MAKMUR,desa,1101050
1101050016,UJUNG HARAPAN,desa,1101050
1101050017,LHOK BIKHAU,desa,1101050
1101050018,BABUL MAKMUR,desa,1101050
1101050019,BATU RAGI,desa,1101050
1101050020,SINAR BAHAGIA,desa,1101050
1101051,ALAFAN,kecamatan,1101
1101051001,LAFAKHA,desa,1101051
1101051002,LHOK DALAM,desa,1101051
1101051003,LUBUK BAIK,desa,1101051
1101051004,LANGI,desa,1101051
1101051005,SERAFON,desa,1101051
1101051006,LHOK PAUH,desa,1101051
1101051007,LAMEREM,desa,1101051
1101051008,LEWAK,desa,1101051
1102,ACEH SINGKIL,kabupaten,11
1102010,PULAU BANYAK,kecamatan,1102
1102010003,PULAU BAGUK,desa,1102010
1102010004,PULAU BALAI,desa,1102010
1102010005,TELUK NIBUNG,desa,1102010
1102011,PULAU BANYAK BARAT,kecamatan,1102
1102011001,ASANTOLA,desa,1102011
1102011002,UJUNG SIALIT,desa,1102011
1102011003,HALOBAN,desa,1102011
1102011004,SUKA MAKMUR,desa,1102011
1102020,SINGKIL,kecamatan,1102
1102020003,PULO SAROK,desa,1102020
1102020004,PASAR,desa,1102020
1102020005,UJUNG,desa,1102020
1102020006,KUTA SIMBOLING,desa,1102020
1102020007,KILANGAN,desa,1102020
1102020009,TELUK AMBUN,desa,1102020
1102020010,RANTAU GEDANG,desa,1102020
1102020011,TELUK RUMBIA,desa,1102020
1102020012,TAKAL PASIR,desa,1102020
1102020013,SELOK ACEH,desa,1102020
1102020014,PEA BUMBUNG,desa,1102020
1102020015,PEMUKA,desa,1102020
1102020019,SUKA DAMAI,desa,1102020
1102020020,UJUNG BAWANG,desa,1102020
1102020021,SITI AMBIA,desa,1102020
1102020022,SUKA MAKMUR,desa,1102020
1102021,SINGKIL UTARA,kecamatan,1102
1102021001,GOSONG TELAGA UTARA,desa,1102021
1102021002,GOSONG TELAGA SELATAN,desa,1102021
1102021003,GOSONG TELAGA TIMUR,desa,1102021
1102021004,TELAGA BAKTI,desa,1102021
1102021005,KAMPUNG BARU,desa,1102021
1102021006,KETAPANG INDAH,desa,1102021
1102021007,GOSONG TELAGA BARAT,desa,1102021
1102022,KUALA BARU,kecamatan,1102
1102022001,KAYU MENANG,desa,1102022
1102022002,KUALA BARU SUNGAI,desa,1102022
1102022003,KUALA BARU LAUT,desa,1102022
1102022004,SUKA JAYA,desa,1102022
1102030,SIMPANG KANAN,kecamatan,1102
1102030017,PANGI,desa,1102030
1102030026,TUGAN,desa,1102030
1102030027,CIBUBUKAN,desa,1102030
1102030028,KAIN GOLONG,desa,1102030
1102030029,SUKAREJO,desa,1102030
1102030030,TUHTUHAN,desa,1102030
1102030031,LAE GECIH,desa,1102030
1102030032,SIATAS,desa,1102030
1102030033,KUTA KERANGAN,desa,1102030
1102030034,LIPAT KAJANG,desa,1102030
1102030035,TANJUNG MAS,desa,1102030
1102030036,SERASAH,desa,1102030
1102030038,UJUNG LIMUS,desa,1102030
1102030039,SILATONG,desa,1102030
1102030040,LAE RIMAN,desa,1102030
1102030041,PERTABAS,desa,1102030
1102030042,KUTA TINGGI,desa,1102030
1102030043,LAE NIPE,desa,1102030
1102030044,PAKIRAMAN,desa,1102030
1102030048,LAE GAMBIR,desa,1102030
1102030049,KUTA BATU,desa,1102030
1102030050,GUHA,desa,1102030
1102030051,LIPAT KAJANG ATAS,desa,1102030
1102030052,SIDODADI,desa,1102030
1102030053,PANDAN SARI,desa,1102030
1102031,GUNUNG MERIAH,kecamatan,1102
1102031001,PERTAMPAKAN,desa,1102031
1102031002,TANAH MERAH,desa,1102031
1102031003,SEBATANG,desa,1102031
1102031004,SEPING BARU,desa,1102031
1102031005,PERANGUSAN,desa,1102031
1102031006,GUNUNG LAGAN,desa,1102031
1102031007,TANAH BARA,desa,1102031
1102031008,SUKA MAKMUR,desa,1102031
1102031009,SIDOREJO,desa,1102031
1102031010,PANDAN SARI,desa,1102031
1102031011,BLOK 31,desa,1102031
1102031012,BLOK 18,desa,1102031
1102031013,SANGGABERU SILULUSAN,desa,1102031
1102031014,BLOK 15,desa,1102031
1102031015,TULAAN,desa,1102031
1102031016,BLOK VI BARU,desa,1102031
1102031017,TUNAS HARAPAN,desa,1102031
1102031018,LAE BUTAR,desa,1102031
1102031019,RIMO,desa,1102031
1102031020,SIANJO-ANJO MERIAH,desa,1102031
1102031021,CINGKAM,desa,1102031
1102031022,BUKIT HARAPAN,desa,1102031
1102031023,PENJAHITAN,desa,1102031
1102031024,TANJUNG BETIK,desa,1102031
1102031025,LABUHAN KERA,desa,1102031
1102032,DANAU PARIS,kecamatan,1102
1102032001,SINTUBAN MAKMUR,desa,1102032
1102032002,LAE BALNO,desa,1102032
1102032003,SIKORAN,desa,1102032
1102032004,NAPAGALUH,desa,1102032
1102032005,BISKANG,desa,1102032
1102032006,SITUBUH-TUBUH,desa,1102032
1102033,SURO MAKMUR,kecamatan,1102
1102033001,MANDUMPANG,desa,1102033
1102033002,ALUR LINCI,desa,1102033
1102033003,SIRIMO MUNGKUR,desa,1102033
1102033004,KERAS,desa,1102033
1102033005,KETANGKUHAN,desa,1102033
1102033006,SIOMPIN,desa,1102033
1102033007,BULU ARA,desa,1102033
1102033008,LAE BANGUN,desa,1102033
1102033009,BULU SEMA,desa,1102033
1102033010,PANGKALAN SULAMPI,desa,1102033
1102033011,SURO MAKMUR,desa,1102033
1102042,SINGKOHOR,kecamatan,1102
1102042001,SRI KAYU,desa,1102042
1102042002,PEA JAMBU,desa,1102042
1102042003,LAE PINANG,desa,1102042
1102042004,SINGKOHOR,desa,1102042
1102042005,SINGKOHOR,desa,1102042
1102042006,MUKTI JAYA,desa,1102042
1102042007,LAE SIPOLA,desa,1102042
1102043,KOTA BAHARU,kecamatan,1102
1102043001,MUARA PEA,desa,1102043
1102043002,SUMBER MUKTI,desa,1102043
1102043003,LADANG BISIK,desa,1102043
1102043004,SAMAR DUA,desa,1102043
1102043005,BUTAR,desa,1102043
1102043006,MUKTI LINCER,desa,1102043
1102043007,LAPAHAN BUAYA,desa,1102043
1102043008,LENTONG,desa,1102043
1102043009,DANAU BUNGARA,desa,1102043
1102043010,0,desa,1102043
1103,ACEH SELATAN,kabupaten,11
1103010,TRUMON,kecamatan,1103
1103010001,KUTA PADANG,desa,1103010
1103010002,RAKET,desa,1103010
1103010003,GAMPONG TEUNGOH,desa,1103010
1103010004,TEUPIN TINGGI,desa,1103010
1103010005,IE MEUDAMA,desa,1103010
1103010009,UJONG TANOH,desa,1103010
1103010010,KEUDE TRUMON,desa,1103010
1103010011,KUTA BARO,desa,1103010
1103010012,SIGLENG,desa,1103010
1103010013,PANTON BILIE,desa,1103010
1103010027,PADANG HARAPAN,desa,1103010
1103010030,SEUNEUBOK JAYA,desa,1103010
1103011,TRUMON TIMUR,kecamatan,1103
1103011001,TITI POBEN,desa,1103011
1103011002,ALUR BUJOK,desa,1103011
1103011003,SEUNEUBOK PUNTO,desa,1103011
1103011008,PINTO RIMBA,desa,1103011
1103011009,KRUENG LUAS,desa,1103011
1103011010,JAMBO DALEM,desa,1103011
1103011011,KAPA SESAK,desa,1103011
1103011012,SEUNEUBOK PUSAKA,desa,1103011
1103012,TRUMON TENGAH,kecamatan,1103
1103012001,LHOK RAYA,desa,1103012
1103012002,IE JEUREUNEH,desa,1103012
1103012003,NACA,desa,1103012
1103012004,COT BAYU,desa,1103012
1103012005,JAMBO PAPEUN,desa,1103012
1103012006,LADANG RIMBA,desa,1103012
1103012007,PULO PAYA,desa,1103012
1103012008,KRUENG BATEE,desa,1103012
1103012009,KAMPONG TEUNGOH,desa,1103012
1103012010,GUNONG KAPHO,desa,1103012
1103020,BAKONGAN,kecamatan,1103
1103020001,UJONG MANGKI,desa,1103020
1103020002,KEUDE BAKONGAN,desa,1103020
1103020003,GAMPONG BARO,desa,1103020
1103020014,UJONG PADANG,desa,1103020
1103020015,GAMPONG DRIEN,desa,1103020
1103020023,DARUL IKHSAN,desa,1103020
1103020024,PADANG BEURAHAN,desa,1103020
1103021,BAKONGAN TIMUR,kecamatan,1103
1103021002,UJONG PULO CUT,desa,1103021
1103021003,UJONG PULO RAYEUK,desa,1103021
1103021004,PASIE SEUBADEH,desa,1103021
1103021005,LADANG RIMBA,desa,1103021
1103021006,SIMPANG,desa,1103021
1103021007,SAWAH TINGKEUM,desa,1103021
1103021008,SEULEUKAT,desa,1103021
1103022,KOTA BAHAGIA,kecamatan,1103
1103022001,SEUNEUBOK ALUR BULOH,desa,1103022
1103022002,ALURDUAMAS,desa,1103022
1103022003,JAMBO KEUPOK,desa,1103022
1103022004,UJONG TANOH,desa,1103022
1103022005,BEUTONG,desa,1103022
1103022006,UJONG GUNUNG RAYEUK,desa,1103022
1103022007,UJONG GUNONG CUT,desa,1103022
1103022008,RAMBONG,desa,1103022
1103022009,SEUNEUBOK KEURANJI,desa,1103022
1103022010,BUKET GADENG,desa,1103022
1103030,KLUET SELATAN,kecamatan,1103
1103030001,PASIE LEMBANG,desa,1103030
1103030002,UJUNG PADANG,desa,1103030
1103030003,INDRA DAMAI,desa,1103030
1103030004,SUAQ BAKUNG,desa,1103030
1103030005,BARAT DAYA,desa,1103030
1103030006,SIALANG,desa,1103030
1103030007,KAPEH,desa,1103030
1103030008,PULO IE,desa,1103030
1103030009,JUA,desa,1103030
1103030010,PASI MEURAPAT,desa,1103030
1103030011,UJUNG,desa,1103030
1103030012,GAMPONG LUAR,desa,1103030
1103030013,KEDAI KANDANG,desa,1103030
1103030014,RANTAU BINUANG,desa,1103030
1103030015,UJUNG PASIR,desa,1103030
1103030016,GEULUMBUK,desa,1103030
1103030017,KEDAI RUNDING,desa,1103030
1103031,KLUET TIMUR,kecamatan,1103
